Date,Expire Date,Option Type,Strike,Contract Name,Last,Bid,Ask,Change,%Change,Volume,Open Interest,Implied Volatility
2018-06-19 23:13:31.082403,21.09.2018,CALL,140.0,AAPL180921C00140000,45.51,46.3,46.75,-4.2700005,-8.577744,4,1980,0.3864807446289062
2018-06-19 23:13:31.082403,21.09.2018,CALL,145.0,AAPL180921C00145000,47.5,46.15,46.85,1.5,3.2608695,1,1526,0.598758895263672
2018-06-19 23:13:31.082403,21.09.2018,CALL,150.0,AAPL180921C00150000,36.55,36.7,37.05,-3.2000008,-8.050317,74,2252,0.331061376953125
2018-06-19 23:13:31.082403,21.09.2018,CALL,155.0,AAPL180921C00155000,31.0,31.8,32.5,-4.0999985,-11.680908,1,1990,0.3181220532226562
2018-06-19 23:13:31.082403,21.09.2018,CALL,160.0,AAPL180921C00160000,27.5,27.4,27.75,-1.8400002,-6.2713027,56,2875,0.28967995483398434
2018-06-19 23:13:31.082403,21.09.2018,CALL,165.0,AAPL180921C00165000,22.86,23.05,23.3,-3.08,-11.873553,134,6910,0.2712475219726562
2018-06-19 23:13:31.082403,21.09.2018,CALL,170.0,AAPL180921C00170000,18.72,18.95,19.15,-2.8100014,-13.051562,343,11044,0.25763681823730467
2018-06-19 23:13:31.082403,21.09.2018,CALL,175.0,AAPL180921C00175000,15.05,15.1,15.25,-2.4000006,-13.753584,1617,9085,0.2439650799560547
2018-06-19 23:13:31.082403,21.09.2018,CALL,180.0,AAPL180921C00180000,11.65,11.75,11.85,-2.1500006,-15.579714,1572,13497,0.2354202435302734
2018-06-19 23:13:31.082403,21.09.2018,CALL,185.0,AAPL180921C00185000,8.83,8.8,8.9,-1.5600004,-15.01444,1459,12273,0.22791299438476562
2018-06-19 23:13:31.082403,21.09.2018,CALL,190.0,AAPL180921C00190000,6.45,6.35,6.5,-1.3000002,-16.774195,1008,21908,0.22309126525878903
2018-06-19 23:13:31.082403,21.09.2018,CALL,195.0,AAPL180921C00195000,4.45,4.5,4.6,-1.0600004,-19.237757,663,16801,0.2194291925048828
2018-06-19 23:13:31.082403,21.09.2018,CALL,200.0,AAPL180921C00200000,3.1,3.05,3.15,-0.75,-19.48052,1742,31243,0.21649953430175778
2018-06-19 23:13:31.082403,21.09.2018,CALL,205.0,AAPL180921C00205000,2.04,2.07,2.11,-0.55999994,-21.53846,3558,10368,0.21497367065429687
2018-06-19 23:13:31.082403,21.09.2018,CALL,210.0,AAPL180921C00210000,1.38,1.35,1.39,-0.29999995,-17.85714,3696,9173,0.21460746337890624
2018-06-19 23:13:31.082403,21.09.2018,CALL,215.0,AAPL180921C00215000,0.9,0.9,0.92,-0.21000004,-18.918922,589,2976,0.21595022338867187
2018-06-19 23:13:31.082403,21.09.2018,CALL,220.0,AAPL180921C00220000,0.63,0.59,0.63,-0.09000003,-12.500005,366,2997,0.21973436523437498
2018-06-19 23:13:31.082403,21.09.2018,CALL,225.0,AAPL180921C00225000,0.43,0.39,0.4,-0.060000002,-12.244898,241,2076,0.22022264160156246
2018-06-19 23:13:31.082403,21.09.2018,CALL,230.0,AAPL180921C00230000,0.29,0.27,0.3,-0.050000012,-14.705886,342,8064,0.22779092529296874
2018-06-19 23:13:31.082403,21.09.2018,CALL,235.0,AAPL180921C00235000,0.28,0.27,0.29,0.0,0.0,51,488,0.24488059814453128
2018-06-19 23:13:31.082403,21.09.2018,CALL,240.0,AAPL180921C00240000,0.17,0.15,0.18,0.019999996,13.333329,12,1053,0.2436599072265625
2018-06-19 23:13:31.082403,21.09.2018,CALL,245.0,AAPL180921C00245000,0.15,0.11,0.15,0.0,0.0,10,362,0.252937158203125
2018-06-19 23:13:31.082403,21.09.2018,CALL,250.0,AAPL180921C00250000,0.11,0.09,0.14,0.0,0.0,11,7947,0.26563234375
2018-06-19 23:13:31.082403,21.09.2018,CALL,260.0,AAPL180921C00260000,0.09,0.05,0.1,0.0,0.0,30,1416,0.282233740234375
2018-06-19 23:13:31.082403,21.09.2018,PUT,75.0,AAPL180921P00075000,0.01,0.0,0.03,0.0,0.0,4,1077,0.6015664843750002
2018-06-19 23:13:31.082403,21.09.2018,PUT,80.0,AAPL180921P00080000,0.04,0.02,0.04,-0.02,-33.333336,40,346,0.5976602734375001
2018-06-19 23:13:31.082403,21.09.2018,PUT,85.0,AAPL180921P00085000,0.06,0.0,0.07,0.0,0.0,43,580,0.5664105859375
2018-06-19 23:13:31.082403,21.09.2018,PUT,90.0,AAPL180921P00090000,0.02,0.01,0.08,-0.07000001,-77.77779,2,689,0.5390671093750001
2018-06-19 23:13:31.082403,21.09.2018,PUT,95.0,AAPL180921P00095000,0.03,0.0,0.05,0.02,200.0,15,3746,0.507817421875
2018-06-19 23:13:31.082403,21.09.2018,PUT,100.0,AAPL180921P00100000,0.02,0.02,0.03,0.0,0.0,21,2839,0.44727115234375
2018-06-19 23:13:31.082403,21.09.2018,PUT,105.0,AAPL180921P00105000,0.03,0.0,0.06,-0.020000001,-40.000004,10,841,0.44727115234375
2018-06-19 23:13:31.082403,21.09.2018,PUT,110.0,AAPL180921P00110000,0.04,0.0,0.08,0.0,0.0,1,683,0.42774009765625004
2018-06-19 23:13:31.082403,21.09.2018,PUT,115.0,AAPL180921P00115000,0.05,0.02,0.08,0.0,0.0,3,2577,0.39453730468750003
2018-06-19 23:13:31.082403,21.09.2018,PUT,120.0,AAPL180921P00120000,0.09,0.08,0.09,0.030000005,50.00001,84,4871,0.367193828125
2018-06-19 23:13:31.082403,21.09.2018,PUT,125.0,AAPL180921P00125000,0.1,0.07,0.14,0.020000003,25.000006,10,2934,0.3569400244140625
2018-06-19 23:13:31.082403,21.09.2018,PUT,130.0,AAPL180921P00130000,0.1,0.15,0.17,0.0,0.0,58,5015,0.33447931152343746
2018-06-19 23:13:31.082403,21.09.2018,PUT,135.0,AAPL180921P00135000,0.2,0.2,0.23,0.030000001,17.647058,25,12668,0.3178779150390625
2018-06-19 23:13:31.082403,21.09.2018,PUT,140.0,AAPL180921P00140000,0.28,0.27,0.32,0.07000001,33.333336,30,6178,0.30274134765625
2018-06-19 23:13:31.082403,21.09.2018,PUT,145.0,AAPL180921P00145000,0.4,0.39,0.44,0.09,29.03226,76,7167,0.2873606420898437
2018-06-19 23:13:31.082403,21.09.2018,PUT,150.0,AAPL180921P00150000,0.61,0.58,0.62,0.20000002,48.78049,80,11946,0.273444765625
2018-06-19 23:13:31.082403,21.09.2018,PUT,155.0,AAPL180921P00155000,0.96,0.84,0.89,0.35999995,59.999992,100,8523,0.26099371826171874
2018-06-19 23:13:31.082403,21.09.2018,PUT,160.0,AAPL180921P00160000,1.3,1.25,1.29,0.38999993,42.857136,206,10292,0.24988543090820312
2018-06-19 23:13:31.082403,21.09.2018,PUT,165.0,AAPL180921P00165000,1.89,1.84,1.9,0.55999994,42.10526,347,8423,0.2410354217529297
2018-06-19 23:13:31.082403,21.09.2018,PUT,170.0,AAPL180921P00170000,2.72,2.7,2.73,0.70000005,34.653465,345,11041,0.23157506713867188
2018-06-19 23:13:31.082403,21.09.2018,PUT,175.0,AAPL180921P00175000,3.95,3.85,3.95,0.99,33.445946,259,5855,0.22516643981933593
2018-06-19 23:13:31.082403,21.09.2018,PUT,180.0,AAPL180921P00180000,5.52,5.45,5.55,1.1700001,26.896555,3780,6496,0.21839160522460935
2018-06-19 23:13:31.082403,21.09.2018,PUT,185.0,AAPL180921P00185000,7.7,7.55,7.65,1.5299997,24.797401,4178,6050,0.2130815997314453
2018-06-19 23:13:31.082403,21.09.2018,PUT,190.0,AAPL180921P00190000,10.34,10.1,10.25,1.8900003,22.366867,606,8711,0.20813780151367184
2018-06-19 23:13:31.082403,21.09.2018,PUT,195.0,AAPL180921P00195000,13.5,13.25,13.35,2.3999996,21.621618,118,3266,0.20343814147949218
2018-06-19 23:13:31.082403,21.09.2018,PUT,200.0,AAPL180921P00200000,17.0,16.8,17.05,2.6000004,18.055557,107,1292,0.20325503784179685
2018-06-19 23:13:31.082403,21.09.2018,PUT,205.0,AAPL180921P00205000,21.0,20.8,20.95,2.7999992,15.38461,73,783,0.19654123779296873
2018-06-19 23:13:31.082403,21.09.2018,PUT,210.0,AAPL180921P00210000,26.38,25.1,25.3,4.029999,18.031315,53,305,0.19458813232421873
2018-06-19 23:13:31.082403,21.09.2018,PUT,215.0,AAPL180921P00215000,28.77,28.85,29.5,-11.23,-28.074997,1,94,0.15552602294921875
2018-06-19 23:13:31.082403,21.09.2018,PUT,220.0,AAPL180921P00220000,32.07,31.1,31.95,2.869999,9.828763,8,71,1.0000000000000003e-05
2018-06-19 23:13:31.082403,21.09.2018,PUT,225.0,AAPL180921P00225000,36.05,35.85,36.6,-2.7999992,-7.207206,1,6,1.0000000000000003e-05
2018-06-19 23:13:31.082403,21.09.2018,PUT,230.0,AAPL180921P00230000,56.2,53.65,55.65,0.0,0.0,1,11,0.6443517010498048
2018-06-19 23:13:31.082403,21.09.2018,PUT,235.0,AAPL180921P00235000,42.85,43.95,44.7,-5.800003,-11.921897,40,40,1.0000000000000003e-05
2018-06-19 23:13:31.082403,21.09.2018,PUT,240.0,AAPL180921P00240000,53.65,53.25,54.1,-27.339996,-33.75725,20,0,1.0000000000000003e-05
2018-06-19 23:13:31.082403,21.09.2018,PUT,245.0,AAPL180921P00245000,66.7,65.05,67.35,0.0,0.0,40,78,0.6189613299560548
2018-06-19 23:13:31.082403,21.09.2018,PUT,250.0,AAPL180921P00250000,57.85,58.95,59.7,-4.0,-6.46726,20,20,1.0000000000000003e-05
2018-06-19 23:13:31.082403,21.09.2018,PUT,260.0,AAPL180921P00260000,74.9,74.05,74.35,7.050003,10.390573,20,60,0.257819921875
2018-06-19 23:13:31.082403,19.10.2018,CALL,2.5,AAPL181019C00002500,187.49,185.5,186.85,0.0,0.0,4,0,0.0
2018-06-19 23:13:31.082403,19.10.2018,CALL,100.0,AAPL181019C00100000,92.25,91.3,92.7,0.0,0.0,5,2,1.0421190472412112
2018-06-19 23:13:31.082403,19.10.2018,CALL,105.0,AAPL181019C00105000,70.55,78.25,79.95,0.0,0.0,10,10,1.0000000000000003e-05
2018-06-19 23:13:31.082403,19.10.2018,CALL,110.0,AAPL181019C00110000,57.41,55.8,58.4,0.0,0.0,1,0,1.0000000000000003e-05
2018-06-19 23:13:31.082403,19.10.2018,CALL,120.0,AAPL181019C00120000,72.35,70.9,71.65,0.0,0.0,10,22,0.7665428619384766
2018-06-19 23:13:31.082403,19.10.2018,CALL,125.0,AAPL181019C00125000,59.9,63.75,65.1,0.0,0.0,22,30,0.6228065063476562
2018-06-19 23:13:31.082403,19.10.2018,CALL,130.0,AAPL181019C00130000,59.45,59.35,60.15,-1.5499992,-2.5409822,8,22,0.5922892333984376
2018-06-19 23:13:31.082403,19.10.2018,CALL,135.0,AAPL181019C00135000,49.2,48.95,50.45,7.3500023,17.56273,5,50,1.0000000000000003e-05
2018-06-19 23:13:31.082403,19.10.2018,CALL,140.0,AAPL181019C00140000,46.55,46.4,47.0,-3.3500023,-6.7134314,3,88,0.35718416259765623
2018-06-19 23:13:31.082403,19.10.2018,CALL,145.0,AAPL181019C00145000,41.47,41.65,42.35,-5.279999,-11.294115,3,248,0.34339035522460937
2018-06-19 23:13:31.082403,19.10.2018,CALL,150.0,AAPL181019C00150000,36.45,36.9,37.45,-3.0999985,-7.8381753,8,207,0.31262894409179687
2018-06-19 23:13:31.082403,19.10.2018,CALL,155.0,AAPL181019C00155000,32.4,32.35,32.8,-2.3999977,-6.896545,9,456,0.29321995849609367
2018-06-19 23:13:31.082403,19.10.2018,CALL,160.0,AAPL181019C00160000,27.9,27.95,28.35,-2.1000004,-7.0000014,8,313,0.2784495983886719
2018-06-19 23:13:31.082403,19.10.2018,CALL,165.0,AAPL181019C00165000,23.85,23.7,24.1,-3.0299988,-11.272317,13,790,0.26569337829589845
2018-06-19 23:13:31.082403,19.10.2018,CALL,170.0,AAPL181019C00170000,19.8,19.7,20.0,-1.6000004,-7.4766374,144,2897,0.25165543273925783
2018-06-19 23:13:31.082403,19.10.2018,CALL,175.0,AAPL181019C00175000,15.98,16.05,16.3,-2.4099998,-13.104948,70,1367,0.24213404357910157
2018-06-19 23:13:31.082403,19.10.2018,CALL,180.0,AAPL181019C00180000,12.86,12.8,13.0,-2.0900002,-13.979934,132,2565,0.23474886352539062
2018-06-19 23:13:31.082403,19.10.2018,CALL,185.0,AAPL181019C00185000,9.93,9.9,10.1,-1.6999998,-14.617367,244,2573,0.2282181671142578
2018-06-19 23:13:31.082403,19.10.2018,CALL,190.0,AAPL181019C00190000,7.5,7.5,7.65,-1.3500004,-15.254241,480,10621,0.22290816162109373
2018-06-19 23:13:31.082403,19.10.2018,CALL,195.0,AAPL181019C00195000,5.5,5.5,5.65,-1.1999998,-17.910444,266,3114,0.21869677795410153
2018-06-19 23:13:31.082403,19.10.2018,CALL,200.0,AAPL181019C00200000,3.9,4.0,4.1,-0.9000001,-18.750002,4750,7780,0.2161943615722656
2018-06-19 23:13:31.082403,19.10.2018,CALL,205.0,AAPL181019C00205000,2.81,2.78,2.87,-0.6700001,-19.252876,182,4603,0.21302056518554688
2018-06-19 23:13:31.082403,19.10.2018,CALL,210.0,AAPL181019C00210000,1.87,1.93,2.0,-0.4699999,-20.085468,62,4290,0.21198297790527343
2018-06-19 23:13:31.082403,19.10.2018,CALL,215.0,AAPL181019C00215000,1.32,1.31,1.38,-0.27999997,-17.499998,3738,924,0.2117998742675781
2018-06-19 23:13:31.082403,19.10.2018,CALL,220.0,AAPL181019C00220000,1.13,0.9,0.96,0.0,0.0,154,3677,0.21302056518554688
2018-06-19 23:13:31.082403,19.10.2018,CALL,225.0,AAPL181019C00225000,0.64,0.62,0.68,-0.13999999,-17.948717,21,450,0.21558401611328126
2018-06-19 23:13:31.082403,19.10.2018,CALL,230.0,AAPL181019C00230000,0.46,0.44,0.52,-0.099999994,-17.857141,50,277,0.22168747070312497
2018-06-19 23:13:31.082403,19.10.2018,CALL,235.0,AAPL181019C00235000,0.4,0.37,0.41,-0.03999999,-9.090907,2,204,0.22840127075195313
2018-06-19 23:13:31.082403,19.10.2018,CALL,240.0,AAPL181019C00240000,0.23,0.24,0.29,-0.08999999,-28.124996,5,527,0.2304764453125
2018-06-19 23:13:31.082403,19.10.2018,CALL,245.0,AAPL181019C00245000,0.24,0.21,0.31,0.030000001,14.285715,7,104,0.24805439453125
2018-06-19 23:13:31.082403,19.10.2018,CALL,250.0,AAPL181019C00250000,0.15,0.13,0.2,-0.00999999,-6.2499943,20,75,0.2456130126953125
2018-06-19 23:13:31.082403,19.10.2018,CALL,255.0,AAPL181019C00255000,0.13,0.09,0.18,-0.010000005,-7.1428614,20,834,0.2551344018554688
2018-06-19 23:13:31.082403,19.10.2018,CALL,260.0,AAPL181019C00260000,0.12,0.07,0.17,0.0,0.0,20,72,0.2661206201171875
2018-06-19 23:13:31.082403,19.10.2018,CALL,265.0,AAPL181019C00265000,0.1,0.09,0.16,0.020000003,25.000006,3,161,0.27637442382812494
2018-06-19 23:13:31.082403,19.10.2018,CALL,270.0,AAPL181019C00270000,0.07,0.04,0.09,-0.030000001,-30.000002,8,72,0.26807372558593745
2018-06-19 23:13:31.082403,19.10.2018,CALL,275.0,AAPL181019C00275000,0.1,0.05,0.16,0.020000003,25.000006,1,2,0.3002999658203125
2018-06-19 23:13:31.082403,19.10.2018,CALL,280.0,AAPL181019C00280000,0.05,0.01,0.12,0.0,0.0,10,11,0.3007882421875
2018-06-19 23:13:31.082403,19.10.2018,CALL,285.0,AAPL181019C00285000,0.05,0.0,0.09,0.0,0.0,1,1,0.3007882421875
2018-06-19 23:13:31.082403,19.10.2018,CALL,290.0,AAPL181019C00290000,0.05,0.0,0.1,0.020000001,66.66667,2,133,0.3154365332031249
2018-06-19 23:13:31.082403,19.10.2018,CALL,295.0,AAPL181019C00295000,0.04,0.0,0.04,0.02,100.0,1,57,0.29492892578124996
2018-06-19 23:13:31.082403,19.10.2018,CALL,300.0,AAPL181019C00300000,0.05,0.0,0.1,0.0,0.0,100,94,0.335944140625
2018-06-19 23:13:31.082403,19.10.2018,CALL,305.0,AAPL181019C00305000,0.06,0.03,0.09,0.0,0.0,1,30,0.34180345703125
2018-06-19 23:13:31.082403,19.10.2018,CALL,320.0,AAPL181019C00320000,0.02,0.0,0.07,0.0,0.0,16,1,0.35938140625
2018-06-19 23:13:31.082403,19.10.2018,CALL,325.0,AAPL181019C00325000,0.03,0.0,0.06,0.01,50.0,50,55,0.362311064453125
2018-06-19 23:13:31.082403,19.10.2018,CALL,330.0,AAPL181019C00330000,0.01,0.0,0.03,0.0,0.0,54,272,0.34766277343749996
2018-06-19 23:13:31.082403,19.10.2018,CALL,335.0,AAPL181019C00335000,0.01,0.0,0.07,0.0,0.0,1,1,0.3857483300781249
2018-06-19 23:13:31.082403,19.10.2018,CALL,340.0,AAPL181019C00340000,0.02,0.0,0.03,0.0,0.0,21,32,0.3632876171875
2018-06-19 23:13:31.082403,19.10.2018,PUT,2.5,AAPL181019P00002500,0.02,0.0,0.01,0.0,0.0,1,0,2.3750040624999995
2018-06-19 23:13:31.082403,19.10.2018,PUT,35.0,AAPL181019P00035000,0.07,0.0,0.02,0.0,0.0,20,20,0.92187578125
2018-06-19 23:13:31.082403,19.10.2018,PUT,40.0,AAPL181019P00040000,0.02,0.0,0.02,0.0,0.0,149,149,0.8437515624999999
2018-06-19 23:13:31.082403,19.10.2018,PUT,60.0,AAPL181019P00060000,0.01,0.0,0.05,0.0,0.0,1,4,0.6796907031250001
2018-06-19 23:13:31.082403,19.10.2018,PUT,80.0,AAPL181019P00080000,0.03,0.0,0.05,-0.060000002,-66.66667,31,21,0.51562984375
2018-06-19 23:13:31.082403,19.10.2018,PUT,85.0,AAPL181019P00085000,0.02,0.01,0.06,-0.06,-75.0,200,152,0.52539537109375
2018-06-19 23:13:31.082403,19.10.2018,PUT,90.0,AAPL181019P00090000,0.01,0.0,0.04,0.0,0.0,14,311,0.4687553125
2018-06-19 23:13:31.082403,19.10.2018,PUT,95.0,AAPL181019P00095000,0.05,0.0,0.12,0.0,0.0,100,112,0.49414568359375005
2018-06-19 23:13:31.082403,19.10.2018,PUT,100.0,AAPL181019P00100000,0.03,0.0,0.07,-0.01,-25.0,20,77,0.42969320312500003
2018-06-19 23:13:31.082403,19.10.2018,PUT,105.0,AAPL181019P00105000,0.06,0.01,0.08,0.0,0.0,20,120,0.405279384765625
2018-06-19 23:13:31.082403,19.10.2018,PUT,110.0,AAPL181019P00110000,0.08,0.02,0.1,0.009999998,14.285712,109,568,0.3857483300781249
2018-06-19 23:13:31.082403,19.10.2018,PUT,115.0,AAPL181019P00115000,0.16,0.09,0.21,-0.53,-76.811584,41,300,0.393560751953125
2018-06-19 23:13:31.082403,19.10.2018,PUT,120.0,AAPL181019P00120000,0.13,0.08,0.15,0.029999994,29.999992,10,212,0.3452213916015625
2018-06-19 23:13:31.082403,19.10.2018,PUT,125.0,AAPL181019P00125000,0.1,0.06,0.17,-0.04,-28.571426,10,363,0.3217841259765625
2018-06-19 23:13:31.082403,19.10.2018,PUT,130.0,AAPL181019P00130000,0.26,0.17,0.25,0.07999998,44.44443,11,408,0.31153032226562494
2018-06-19 23:13:31.082403,19.10.2018,PUT,135.0,AAPL181019P00135000,0.26,0.2,0.29,0.049999997,23.809523,5,321,0.2898020239257812
2018-06-19 23:13:31.082403,19.10.2018,PUT,140.0,AAPL181019P00140000,0.4,0.38,0.45,0.120000005,42.857143,97,436,0.2829661547851562
2018-06-19 23:13:31.082403,19.10.2018,PUT,145.0,AAPL181019P00145000,0.6,0.55,0.62,0.14000002,30.434784,34,593,0.2703930383300781
2018-06-19 23:13:31.082403,19.10.2018,PUT,150.0,AAPL181019P00150000,0.9,0.8,0.86,0.28999996,47.540977,51,3964,0.25867440551757814
2018-06-19 23:13:31.082403,19.10.2018,PUT,155.0,AAPL181019P00155000,1.2,1.15,1.2,0.33000004,37.93104,44,2393,0.24781025634765624
2018-06-19 23:13:31.082403,19.10.2018,PUT,160.0,AAPL181019P00160000,1.68,1.65,1.73,0.44999993,36.58536,152,2808,0.2401199035644531
2018-06-19 23:13:31.082403,19.10.2018,PUT,165.0,AAPL181019P00165000,2.45,2.35,2.41,0.62,33.87978,83,2178,0.2309647216796875
2018-06-19 23:13:31.082403,19.10.2018,PUT,170.0,AAPL181019P00170000,3.38,3.3,3.4,0.8000002,31.007761,218,2246,0.22443402526855466
2018-06-19 23:13:31.082403,19.10.2018,PUT,175.0,AAPL181019P00175000,4.7,4.6,4.7,1.0999999,30.555552,684,1826,0.21805591522216794
2018-06-19 23:13:31.082403,19.10.2018,PUT,180.0,AAPL181019P00180000,6.4,6.25,6.35,1.3000002,25.4902,891,4242,0.21143366699218746
2018-06-19 23:13:31.082403,19.10.2018,PUT,185.0,AAPL181019P00185000,8.4,8.35,8.45,1.5299997,22.270739,74,2558,0.20581848876953124
2018-06-19 23:13:31.082403,19.10.2018,PUT,190.0,AAPL181019P00190000,11.54,10.9,11.05,2.29,24.756756,60,2729,0.20160710510253904
2018-06-19 23:13:31.082403,19.10.2018,PUT,195.0,AAPL181019P00195000,14.85,13.95,14.1,2.25,17.857141,17,1096,0.19751779052734375
2018-06-19 23:13:31.082403,19.10.2018,PUT,200.0,AAPL181019P00200000,18.3,17.4,17.6,2.4499989,15.457405,133,932,0.1941608905029297
2018-06-19 23:13:31.082403,19.10.2018,PUT,205.0,AAPL181019P00205000,17.2,18.65,18.95,0.0,0.0,6,465,1.0000000000000003e-05
2018-06-19 23:13:31.082403,19.10.2018,PUT,210.0,AAPL181019P00210000,22.7,25.35,25.7,0.0,0.0,5,163,0.18860674682617187
2018-06-19 23:13:31.082403,19.10.2018,PUT,220.0,AAPL181019P00220000,29.63,29.75,30.4,0.23999977,0.81660354,1,63,1.0000000000000003e-05
2018-06-19 23:13:31.082403,19.10.2018,PUT,225.0,AAPL181019P00225000,40.7,36.0,37.2,0.0,0.0,5,5,1.0000000000000003e-05
2018-06-19 23:13:31.082403,19.10.2018,PUT,230.0,AAPL181019P00230000,40.73,40.8,42.05,0.0,0.0,5,5,1.0000000000000003e-05
2018-06-19 23:13:31.082403,19.10.2018,PUT,235.0,AAPL181019P00235000,45.58,45.7,47.05,0.0,0.0,5,5,1.0000000000000003e-05
2018-06-19 23:13:31.082403,19.10.2018,PUT,240.0,AAPL181019P00240000,50.9,53.8,54.4,0.0,0.0,25,240,0.196297099609375
2018-06-19 23:13:31.082403,19.10.2018,PUT,340.0,AAPL181019P00340000,154.6,153.25,154.1,0.0,0.0,20,0,1.0000000000000003e-05
2018-06-19 23:13:31.082403,16.11.2018,CALL,95.0,AAPL181116C00095000,97.05,96.3,97.75,0.0,0.0,2,2,1.002263289489746
2018-06-19 23:13:31.082403,16.11.2018,CALL,105.0,AAPL181116C00105000,87.35,86.45,87.85,0.0,0.0,5,5,0.8889781610107421
2018-06-19 23:13:31.082403,16.11.2018,CALL,110.0,AAPL181116C00110000,65.8,73.1,75.35,0.0,0.0,2,1,1.0000000000000003e-05
2018-06-19 23:13:31.082403,16.11.2018,CALL,115.0,AAPL181116C00115000,61.35,68.2,70.45,0.0,0.0,3,3,1.0000000000000003e-05
2018-06-19 23:13:31.082403,16.11.2018,CALL,120.0,AAPL181116C00120000,72.15,71.05,71.8,0.0,0.0,28,93,0.6977569287109376
2018-06-19 23:13:31.082403,16.11.2018,CALL,125.0,AAPL181116C00125000,61.0,63.8,65.65,0.0,0.0,5,26,0.5758099060058592
2018-06-19 23:13:31.082403,16.11.2018,CALL,130.0,AAPL181116C00130000,58.9,59.35,60.1,0.0,0.0,1,65,0.5329636547851562
2018-06-19 23:13:31.082403,16.11.2018,CALL,135.0,AAPL181116C00135000,51.89,51.7,52.3,-1.8199997,-3.3885677,10,20,0.3734193518066406
2018-06-19 23:13:31.082403,16.11.2018,CALL,140.0,AAPL181116C00140000,52.8,51.65,52.4,0.0,0.0,11,892,0.5353440020751954
2018-06-19 23:13:31.082403,16.11.2018,CALL,145.0,AAPL181116C00145000,42.49,42.15,42.85,-6.1799965,-12.697753,4,131,0.3341741387939453
2018-06-19 23:13:31.082403,16.11.2018,CALL,150.0,AAPL181116C00150000,37.65,37.75,38.05,-2.1499977,-5.4020042,22,678,0.3086006640625
2018-06-19 23:13:31.082403,16.11.2018,CALL,155.0,AAPL181116C00155000,36.25,33.15,33.75,0.0,0.0,1,311,0.30060513854980464
2018-06-19 23:13:31.082403,16.11.2018,CALL,160.0,AAPL181116C00160000,29.03,28.95,29.25,-2.92,-9.13928,31,613,0.2810740838623046
2018-06-19 23:13:31.082403,16.11.2018,CALL,165.0,AAPL181116C00165000,24.9,24.85,25.1,-2.8000011,-10.108307,17,22148,0.2687451055908203
2018-06-19 23:13:31.082403,16.11.2018,CALL,170.0,AAPL181116C00170000,21.0,21.05,21.2,-1.7000008,-7.48899,8,1416,0.2580640600585938
2018-06-19 23:13:31.082403,16.11.2018,CALL,175.0,AAPL181116C00175000,17.3,17.5,17.65,-2.3500004,-11.95929,25,3101,0.25012956909179684
2018-06-19 23:13:31.082403,16.11.2018,CALL,180.0,AAPL181116C00180000,14.32,14.25,14.4,-2.0300007,-12.415906,79,1541,0.24243921630859372
2018-06-19 23:13:31.082403,16.11.2018,CALL,185.0,AAPL181116C00185000,11.4,11.45,11.55,-1.8500004,-13.962267,252,2950,0.23645783081054686
2018-06-19 23:13:31.082403,16.11.2018,CALL,190.0,AAPL181116C00190000,9.05,9.0,9.15,-1.3999996,-13.397126,724,5558,0.2327347235107422
2018-06-19 23:13:31.082403,16.11.2018,CALL,195.0,AAPL181116C00195000,6.9,6.9,7.05,-1.2000003,-14.814817,101,8717,0.22797402893066404
2018-06-19 23:13:31.082403,16.11.2018,CALL,200.0,AAPL181116C00200000,5.18,5.25,5.4,-1.0500002,-16.853935,1529,4423,0.22571575073242187
2018-06-19 23:13:31.082403,16.11.2018,CALL,210.0,AAPL181116C00210000,2.91,2.91,2.98,-0.5899999,-16.85714,675,3684,0.2211991943359375
2018-06-19 23:13:31.082403,16.11.2018,CALL,220.0,AAPL181116C00220000,1.52,1.54,1.59,-0.32000005,-17.391306,14,1881,0.2199785034179687
2018-06-19 23:13:31.082403,16.11.2018,CALL,230.0,AAPL181116C00230000,0.84,0.81,0.86,-0.15000004,-15.151519,35,1265,0.2224198852539062
2018-06-19 23:13:31.082403,16.11.2018,CALL,240.0,AAPL181116C00240000,0.47,0.45,0.49,-0.059999973,-11.32075,45,186,0.22779092529296874
2018-06-19 23:13:31.082403,16.11.2018,CALL,250.0,AAPL181116C00250000,0.36,0.3,0.38,0.04000002,12.500008,2,408,0.24500266723632813
2018-06-19 23:13:31.082403,16.11.2018,CALL,260.0,AAPL181116C00260000,0.22,0.15,0.27,0.0,0.0,11,224,0.25659923095703124
2018-06-19 23:13:31.082403,16.11.2018,PUT,100.0,AAPL181116P00100000,0.07,0.03,0.1,0.02,39.999996,20,644,0.405279384765625
2018-06-19 23:13:31.082403,16.11.2018,PUT,105.0,AAPL181116P00105000,0.11,0.08,0.15,-0.07000001,-38.888893,13,279,0.39551385742187506
2018-06-19 23:13:31.082403,16.11.2018,PUT,110.0,AAPL181116P00110000,0.1,0.07,0.11,0.0,0.0,4,363,0.35156898437499995
2018-06-19 23:13:31.082403,16.11.2018,PUT,115.0,AAPL181116P00115000,0.2,0.16,0.23,0.0,0.0,1,238,0.35962554443359374
2018-06-19 23:13:31.082403,16.11.2018,PUT,120.0,AAPL181116P00120000,0.15,0.13,0.18,-0.06999999,-31.818178,10,456,0.3193427441406249
2018-06-19 23:13:31.082403,16.11.2018,PUT,125.0,AAPL181116P00125000,0.21,0.18,0.29,0.0,0.0,11,1473,0.3149482568359374
